Time (s),Voltage (V),Current (A)
1198.35437668,5.0463,0.627778
1199.024578533,5.0461,0.680037
1199.6491573810001,5.0462,0.628887
1200.3101141549998,5.0463,0.627135
1200.955188578,5.0465,0.629365
1201.595204603,5.0466,0.614261
1202.23915651,5.0464,0.729966
1202.889090714,5.0462,0.622599
1203.5335650079999,5.0462,0.613174
1204.1851241829997,5.0463,0.607354
1204.8294021159998,5.0463,0.629776
1205.4696158079998,5.0461,0.726485
1206.13446848,5.0461,0.626923
1206.7592175409998,5.0461,0.626914
1207.429154452,5.0461,0.626741
1208.0546181799998,5.0464,0.608117
1208.7314172439999,5.0465,0.643161
1209.3589658949998,5.0463,0.617357
1210.0183715259998,5.0463,0.622964
1210.6635881720001,5.0462,0.619748
1211.3037749540001,5.0464,0.612172
1211.9484135169998,5.0464,0.684731
1212.5887061760002,5.0462,0.628153
1213.2339748709999,5.0462,0.714536
1213.8780084960001,5.0460,0.623714
1214.54356617,5.0462,0.626891
1215.168425522,5.0463,0.609357
1215.837941507,5.0464,0.608171
1216.462558607,5.0463,0.703194
1217.1298705719998,5.0461,"0.62596
"
1217.751872568,5.0461,0.623702
1218.423777525,5.0464,0.616897
1219.053743224,5.0465,0.626461
1219.713335091,5.0463,0.669107
1220.3566861440002,5.0464,0.615678
1221.003520124,5.0464,0.623362
1221.6472809579998,5.0462,0.626121
1222.2886720210001,5.0462,0.613284
1222.962930241,5.0462,0.608877
1223.5876734340002,5.0462,0.629356
1224.2543587930002,5.0463,0.699268
1224.8970635829999,5.0462,"0.62616
"
1225.5421742649999,5.0462,0.626355
1226.1897477669997,5.0463,0.628029
1226.8329841739999,5.0465,0.629442
1227.4783115779999,5.0465,0.715497
1228.1280529439998,5.0463,0.619671
1228.7730502349998,5.0461,0.625013
1229.41747702,5.0463,0.617617
1230.0872546869998,5.0463,0.610088
1230.71212824,5.0465,0.736194
1231.372868783,5.0465,0.628422
1232.0182287169998,5.0462,0.709067
1232.6613860209998,5.0461,0.626449
1233.3365909030001,5.0463,0.626809
1233.962781522,5.0464,0.685155
1234.6233265409999,5.0463,0.608529
1235.271021245,5.0463,0.724788
1235.9121033899999,5.0463,0.625292
1236.5829019269997,5.0462,0.621342
1237.206174305,5.0464,0.700171
1237.872946438,5.0464,0.628526
1238.4973742690001,5.0465,"0.71605
"
1239.1612952419998,5.0464,0.616851
1239.8088584710001,5.0462,0.621946
1240.45168834,5.0461,0.626845
1241.096474524,5.0463,0.611213
1241.7416750529999,5.0464,0.691721
1242.386830752,5.0463,0.608045
1243.0313307959998,5.0463,0.629376
1243.7074358879997,5.0462,0.625636
1244.330337058,5.0463,"0.62655
"
1244.997814084,5.0463,0.695549
1245.6421410269998,5.0464,0.627563
1246.286733398,5.0464,0.709885
1246.933725268,5.0462,0.620088
1247.5717950380001,5.0464,0.622986
1248.2467096879998,5.0464,0.619098
1248.8717648919999,5.0464,0.609596
1249.530383994,5.0463,0.661426
1250.181778075,5.0461,0.626734
1250.8212287180002,5.0461,0.628384
1251.4917826949998,5.0462,"0.62701
"
1252.117218916,5.0461,0.627488
1252.7867169479998,5.0463,"0.70962
"
1253.410904561,5.0464,0.608932
1254.0717414449998,5.0461,0.616508
1254.7153430709998,5.0463,"0.62665
"
1255.3607017369998,5.0464,0.621612
1256.0063542269997,5.0463,0.613324
1256.650823404,5.0463,0.626844
1257.29867816,5.0462,0.717688
1257.945547735,5.0461,0.618794
1258.589677069,5.0463,0.623805
1259.2295540789999,5.0465,0.628867
1259.874020171,5.0464,0.611294
1260.5205125219998,5.0462,0.704167
1261.166067598,5.0461,0.612206
1261.806164114,5.0460,0.627028
1262.452536778,5.0463,0.624321
1263.095262226,5.0466,0.616579
1263.7613079199998,5.0467,0.717389
1264.386064731,5.0466,0.627652
1265.0506194719999,5.0462,0.615025
1265.695513897,5.0461,0.622829
1266.3409374999999,5.0465,0.625401
1266.985256231,5.0464,0.695342
1267.6333772649998,5.0465,0.608922
1268.280628366,5.0464,0.717609
1268.925027724,5.0463,0.628245
1269.595512271,5.0460,"0.62644
"
1270.2189643909999,5.0462,0.709553
1270.8805776359998,5.0465,0.627684
1271.526313986,5.0466,0.745579
1272.170449779,5.0466,0.609648
1272.8170931460002,5.0463,0.618848
1273.454718618,5.0461,0.624482
1274.1002123800001,5.0463,0.619092
1274.7455798099998,5.0465,0.683795
1275.39052746,5.0464,0.608953
1276.03020774,5.0462,0.627896
1276.6746610540001,5.0461,0.628208
1277.3191930780001,5.0462,0.624657
1277.9653930399998,5.0464,0.703101
1278.6102949459998,5.0463,0.629281
1279.2741899199998,5.0462,0.752261
1279.899235526,5.0462,0.611055
1280.558491741,5.0461,0.619587
1281.2047785009997,5.0463,0.628702
1281.8497246109998,5.0466,0.615719
1282.4943803160002,5.0466,0.688923
1283.141335513,5.0465,0.627079
1283.789513129,5.0463,0.630208
1284.43358529,5.0463,"0.62273
"
1285.0980124559999,5.0463,0.627478
1285.7241096159999,5.0463,0.684304
1286.394031083,5.0465,0.608418
1287.0195936899997,5.0465,0.608844
1287.694360714,5.0462,0.614676
1288.3188349129998,5.0463,0.624813
1288.9895192669999,5.0464,"0.62352
"
1289.612766159,5.0465,0.629121
1290.283899448,5.0465,0.627229
1290.9084485629999,5.0462,0.628077
1291.5698313209998,5.0463,0.619094
1292.214023318,5.0462,0.624531
1292.8588375789998,5.0461,0.627032
1293.5316868950001,5.0462,"0.68514
"
1294.158071136,5.0464,0.608535
1294.829292575,5.0464,"0.62739
"
1295.4528065900001,5.0463,0.627725
1296.122965247,5.0461,0.624927
1296.7687409090001,5.0463,0.741119
1297.4095271039998,5.0466,0.628269
1298.0543421189998,5.0465,0.721372
1298.699564236,5.0463,0.611744
1299.3435845410002,5.0461,"0.62009
"
1299.986808201,5.0460,0.702368
1300.6340030220001,5.0462,0.614897
1301.2829124910002,5.0464,0.689397
1301.92910542,5.0465,0.626569
1302.5737533630002,5.0463,0.628249
1303.2434732979998,5.0462,0.626373
1303.870382683,5.0462,0.627177
1304.538530208,5.0463,0.716436
1305.18275514,5.0464,0.608628
1305.8280200430002,5.0464,0.609526
1306.477477355,5.0463,0.616605
1307.1186623360002,5.0463,0.625003
1307.7636768179998,5.0465,0.696888
1308.4083049580001,5.0462,0.611456
1309.0523541559999,5.0464,0.627124
1309.6936841539998,5.0464,0.627733
1310.338045309,5.0462,0.627633
1310.978306795,5.0462,0.710144
1311.6226451219998,5.0462,0.625307
1312.2673472620002,5.0465,0.694526
1312.93874928,5.0466,0.608747
1313.561946655,5.0464,"0.61219
"
1314.237080524,5.0463,0.633838
1314.86221507,5.0463,0.623449
1315.5274172010002,5.0462,0.701074
1316.152981979,5.0463,0.628767
1316.826958631,5.0463,0.628579
1317.4527201089998,5.0464,0.614538
1318.1123888109998,5.0462,0.621821
1318.757257524,5.0461,0.707977
1319.3977767129998,5.0463,0.613499
1320.0426388399999,5.0464,"0.60776
"
1320.685935358,5.0464,0.609133
1321.3329773069997,5.0464,0.627283
1321.983471154,5.0464,0.640762
1322.6472392459998,5.0464,0.627354
1323.2916813969998,5.0463,0.627167
1323.9368412779997,5.0463,0.628095
1324.5826536729999,5.0465,0.607763
1325.227307067,5.0462,0.618533
1325.871502673,5.0461,0.624763
1326.512748547,5.0464,0.709234
1327.163704756,5.0464,0.612112
1327.8019251409999,5.0463,0.689949
1328.47170359,5.0464,0.628082
1329.097649561,5.0462,0.628545
1329.769442736,5.0462,0.743721
1330.3971408740001,5.0464,"0.62795
"
1331.0666672539999,5.0463,0.633669
1331.691852923,5.0462,0.608281
1332.363222824,5.0461,0.613759
1332.986196697,5.0462,0.621531
1333.65143298,5.0463,0.623194
1334.277521413,5.0463,0.709662
1334.947422215,5.0466,0.626599
1335.571678856,5.0466,0.628457
1336.231179878,5.0464,0.627494
1336.8773687689998,5.0463,0.623554
1337.5304837229999,5.0464,0.731485
1338.17571394,5.0464,0.611265
1338.816791724,5.0465,0.609659
1339.462077025,5.0461,0.609776
1340.1092014049998,5.0460,0.628043
1340.7781362550002,5.0464,"0.71614
"
1341.404567926,5.0463,0.620634
1342.0780532279998,5.0464,0.628942
1342.709001346,5.0465,0.628313
1343.386864289,5.0463,0.613224
1344.011573988,5.0461,0.704228
1344.681323255,5.0460,0.625093
1345.3084955359998,5.0461,0.617089
1345.97089399,5.0465,0.610151
1346.6165126899998,5.0467,0.629625
1347.260883064,5.0464,0.652479
1347.910249615,5.0461,0.628529
1348.5556879419998,5.0461,0.627268
1349.200940811,5.0463,0.626657
1349.844585002,5.0464,0.627851
1350.4896160800001,5.0463,"0.60835
"
1351.1332849819999,5.0462,0.614363
1351.7810736509998,5.0463,0.704341
1352.430621188,5.0463,0.621799
1353.0835259869998,5.0464,0.614215
1353.7259543779999,5.0465,0.629031
1354.40052055,5.0464,0.625327
1355.0252923189998,5.0464,0.726488
1355.690918039,5.0464,0.624463
1356.3395451949998,5.0463,0.629053
1356.980758343,5.0463,0.610251
1357.6258395869997,5.0464,0.608174
1358.276056632,5.0464,0.610126
1358.9194862890001,5.0462,0.627258
1359.560731109,5.0462,0.708904
1360.2055221980002,5.0463,0.620066
1360.8555818090001,5.0465,0.627057
1361.5002122009998,5.0464,0.627676
1362.144701563,5.0460,0.628732
1362.7897861019999,5.0464,"0.73149
"
1363.437960763,5.0465,0.625207
1364.085112676,5.0462,0.616297
1364.7297192879998,5.0465,0.609146
1365.3990091990001,5.0464,"0.60817
"
1366.0229548519999,5.0460,0.727067
1366.684816704,5.0462,"0.62718
"
1367.3281884189998,5.0464,0.628259
1367.9748540140001,5.0464,0.629326
1368.6227213969999,5.0466,0.628894
1369.2640009609997,5.0465,"0.69768
"
1369.909266598,5.0464,0.616974
1370.554207297,5.0463,0.751558
1371.1996767059998,5.0464,0.620401
1371.8488846359999,5.0463,0.613245
1372.4942125659998,5.0462,0.608274
1373.139120768,5.0463,0.628242
1373.786288995,5.0463,0.721413
1374.425663356,5.0463,0.627575
1375.0689899309998,5.0465,0.737954
1375.710108132,5.0466,0.629094
1376.3539728590001,5.0465,0.627449
1376.9998278699998,5.0464,0.693084
1377.6497709799999,5.0462,0.618089
1378.2944446579997,5.0462,"0.62409
"
1378.9385963749999,5.0464,0.615989
1379.590197969,5.0465,0.610823
1380.2348140840002,5.0463,"0.6924
"
1380.87164525,5.0464,0.627624
1381.5466438289998,5.0463,0.725636
1382.174608428,5.0462,0.626694
1382.8346397039998,5.0463,0.627872
1383.4775687509998,5.0464,0.609504
1384.123279956,5.0466,"0.60781
"
1384.798510591,5.0463,0.695662
1385.4231537389999,5.0458,"0.6288
"
1386.0914003169999,5.0462,0.622478
1386.725839463,5.0464,0.627831
1387.3898677219997,5.0465,"0.62858
"
1388.0312396759998,5.0464,0.677105
1388.6735910229997,5.0463,0.617624
1389.322587036,5.0461,"0.62359
"
1389.9628456439998,5.0463,0.627674
1390.6293477349998,5.0465,0.612496
1391.253824178,5.0464,0.608858
1391.9132666929997,5.0462,0.628029
1392.559233758,5.0462,"0.68786
"
1393.1974479429998,5.0462,0.624886
1393.8684350699998,5.0463,0.627642
1394.4935302309998,5.0463,"0.62886
"
1395.166771815,5.0463,0.629213
1395.7939660240002,5.0463,0.720486
1396.463150489,5.0462,0.619494
1397.0880490870002,5.0462,0.623071
1397.758127024,5.0466,0.617874
1398.3825399690002,5.0465,0.609769
1399.0556305459997,5.0463,0.713915
1399.684942914,5.0462,0.628801
1400.343693779,5.0462,0.623511
1400.9861912190001,5.0463,0.627412
1401.6338996279999,5.0465,"0.62793
"
1402.279340851,5.0465,0.689385
1402.9233832339999,5.0464,0.609691
1403.568529642,5.0463,"0.72216
"
1404.2116510009998,5.0460,0.624866
1404.857793172,5.0457,0.620539
1405.4981244449998,5.0461,0.611483
1406.1675618279999,5.0465,0.626331
1406.79350813,5.0464,0.722811
1407.465425604,5.0463,0.620096
1408.0940818339998,5.0461,0.624598
1408.761394113,5.0460,0.625648
1409.3857319659999,5.0462,0.610126
1410.054222348,5.0464,0.691192
1410.6979205649998,5.0465,0.610347
1411.3429784849998,5.0462,0.627301
1411.9877667849998,5.0462,0.624471
1412.634993598,5.0463,0.628628
1413.282170106,5.0464,0.702916
1413.921237487,5.0463,0.627847
1414.5672995940001,5.0461,0.613977
1415.20711705,5.0463,0.620728
1415.8518770449998,5.0464,0.711557
1416.4980223679997,5.0463,0.614917
1417.165491591,5.0465,0.609351
1417.791107589,5.0464,0.685016
1418.466535206,5.0461,0.628918
1419.0921836209998,5.0461,0.719896
1419.767528352,5.0463,0.624656
1420.391809338,5.0463,0.629447
1421.06144381,5.0461,0.680532
1421.6873417069999,5.0462,0.610334
1422.361258305,5.0461,"0.61778
"
1422.985725543,5.0462,"0.62504
"
1423.6587609179999,5.0465,0.618608
1424.2855879269998,5.0465,0.612709
1424.9559244639997,5.0466,0.626932
1425.5818497789999,5.0465,"0.63534
"
1426.25022685,5.0463,0.625913
1426.8762557859998,5.0462,0.624734
1427.537070301,5.0464,0.628937
1428.1817630369999,5.0464,0.610093
1428.8217046769998,5.0464,0.699349
1429.4663589499999,5.0463,0.613132
1430.113570539,5.0461,"0.62866
"
1430.7895672739999,5.0464,"0.62347
"
1431.415729575,5.0463,0.617798
1432.0861544850002,5.0464,0.738499
1432.7109365999997,5.0465,0.627434
1433.3771947980001,5.0463,0.612947
1434.0015645380001,5.0462,0.621509
1434.6615450789998,5.0463,0.627874
1435.311497719,5.0465,0.693124
1435.9503329289998,5.0463,0.608403
1436.5956720860001,5.0463,0.710251
1437.2361051350001,5.0463,0.627701
1437.880926089,5.0462,0.626086
1438.520876976,5.0461,0.621447
1439.165722428,5.0464,0.628278
1439.815356671,5.0466,0.735113
1440.4650048279998,5.0466,0.612319
1441.1060381129998,5.0464,0.626889
1441.7754735820001,5.0462,0.626376
1442.401704789,5.0464,0.618492
1443.0707796549998,5.0466,0.689796
1443.6979029769998,5.0465,"0.63103
"
1444.3587612640001,5.0464,0.628102
1445.005850228,5.0462,0.628245
1445.6551376529999,5.0462,0.625721
1446.3249255540002,5.0463,"0.7047
"
1446.948442095,5.0464,"0.62662
"
1447.620108419,5.0464,0.608698
1448.244889934,5.0464,"0.61346
"
1448.914509296,5.0462,0.629448
1449.5405863130002,5.0462,0.627824
1450.2097881930001,5.0464,0.615409
1450.8336380909998,5.0465,0.627829
1451.5098882119999,5.0466,0.628233
1452.1352796459998,5.0465,0.616078
1452.7953248689998,5.0462,0.624257
1453.4398916349999,5.0463,0.627651
1454.0858858169997,5.0464,0.683192
1454.760326881,5.0464,0.607756
1455.3848823279998,5.0463,0.608677
1456.054035419,5.0463,0.628773
1456.6822966429997,5.0462,"0.62638
"
1457.3388855229998,5.0460,0.740689
1457.984376861,5.0463,0.628307
1458.629719876,5.0463,0.656804
1459.276413376,5.0462,0.611026
1459.9251345599998,5.0464,0.620606
1460.5703067769998,5.0463,0.625192
1461.209586835,5.0464,0.615828
1461.861382291,5.0464,0.710776
1462.495772349,5.0465,0.607824
1463.1396948650001,5.0463,0.627313
1463.7850413109998,5.0464,0.627439
1464.42967698,5.0464,0.623693
1465.070713579,5.0463,0.721327
1465.7135115039998,5.0466,0.628619
1466.354059894,5.0463,0.627367
1467.0068173759998,5.0462,0.615397
1467.6394549149998,5.0464,0.621999
1468.2839195059998,5.0464,0.702911
1468.929662976,5.0464,0.613955
1469.577711104,5.0464,0.694978
1470.224808662,5.0462,0.627093
1470.8695951309999,5.0461,0.627785
1471.509722207,5.0462,0.626865
1472.157644181,5.0464,"0.62747
"
1472.793236414,5.0464,0.721227
1473.458927161,5.0465,0.628425
1474.084000602,5.0465,0.610238
1474.7611265980001,5.0462,0.619342
1475.388838358,5.0462,0.625319
1476.0492373529999,5.0464,0.700831
1476.692974493,5.0463,0.610813
1477.351878448,5.0464,0.627544
1477.99858891,5.0464,0.629745
1478.637382565,5.0463,0.621876
1479.308457461,5.0463,0.705782
1479.9358795629998,5.0463,"0.62841
"
1480.592573776,5.0463,0.697527
1481.2384431929997,5.0465,"0.60921
"
1481.882896889,5.0464,0.617862
1482.549559895,5.0461,0.631748
1483.173189109,5.0464,0.619836
1483.838502028,5.0464,0.721077
1484.48296582,5.0464,0.626637
1485.125730862,5.0464,0.626655
1485.799213137,5.0463,0.617125
1486.4236598609998,5.0463,0.623616
1487.087554546,5.0464,0.696312
1487.7397809450001,5.0465,0.611452
1488.3740201059998,5.0465,"0.68599
"
1489.016644697,5.0464,"0.62894
"
1489.6623887449998,5.0463,0.628129
1490.3082064479997,5.0463,0.632093
1490.9528221799999,5.0464,0.627669
1491.599275016,5.0464,0.665663
1492.2431277399999,5.0464,0.626717
1492.8889826809998,5.0464,0.612138
1493.533103869,5.0463,0.619133
1494.1779049149998,5.0462,0.624784
1494.822437173,5.0463,0.712306
1495.46833528,5.0465,0.609668
1496.1182788929998,5.0463,0.628345
1496.7625825369998,5.0462,0.629524
1497.4138842539999,5.0460,0.628955
1498.0616262729998,5.0462,0.748338
1498.7015406499997,5.0466,0.627592
1499.3473143959998,5.0465,0.627979
1499.9983446479998,5.0465,0.609251
1500.644994935,5.0461,0.613482
1501.282496212,5.0462,0.621293
1501.9271608319998,5.0464,0.621006
1502.566764335,5.0463,0.709954
1503.734286784,5.0464,0.608567
1504.39790964,5.0463,0.613064
1505.042814574,5.0463,0.626552
1505.686952274,5.0463,0.633793
1506.3349358940002,5.0465,0.627079
1506.9825653589999,5.0466,0.718514
1507.627339503,5.0463,"0.62843
"
1508.288665796,5.0463,0.617705
1508.956331263,5.0462,0.622841
1509.582570627,5.0462,0.619866
1510.242843666,5.0464,0.689422
1510.887249739,5.0466,0.607365
1511.5265961510001,5.0464,0.627876
1512.172885795,5.0461,0.628033
1512.817070545,5.0462,0.625467
1513.4672341980001,5.0463,"0.73772
"
1514.1016025440001,5.0465,0.626391
1514.747497702,5.0466,0.651567
1515.3920450980002,5.0463,0.612848
1516.0620297120001,5.0461,0.620587
1516.6866892350001,5.0462,0.706305
1517.3569929859998,5.0462,"0.61705
"
1517.980430281,5.0464,0.693129
1518.6454820420001,5.0464,"0.62864
"
1519.2901539819998,5.0463,0.627752
1519.9311862749998,5.0464,0.629509
1520.576431316,5.0463,0.628324
1521.2224031909998,5.0464,"0.7424
"
1521.865094123,5.0466,0.609259
1522.5183771159998,5.0464,0.609268
1523.161731819,5.0463,0.615715
1523.805913001,5.0463,0.627985
1524.449701791,5.0462,0.701715
1525.0968054080001,5.0462,0.613611
1525.767400768,5.0464,0.629645
1526.391445386,5.0462,0.629366
1527.0538612799999,5.0462,0.620436
1527.701385778,5.0464,0.707976
1528.3467678199997,5.0464,0.627469
1529.0216491499998,5.0464,0.611768
1529.647738628,5.0463,0.608668
1530.3205981929998,5.0461,0.716466
1530.9472821749998,"5.046
",0.661261
1531.60659328,5.0463,"0.6264
"
1532.2512456910001,5.0465,0.629897
1532.8897047399998,5.0464,0.629557
1533.533946546,5.0464,0.734665
1534.1801881149997,5.0462,0.614602
1534.8291298759998,5.0459,0.620862
1535.471375552,5.0460,0.706387
1536.1411742029998,5.0463,"0.61572
"
1536.765468624,5.0463,0.609593
1537.44059119,5.0464,0.628837
1538.0663100149998,5.0463,0.630564
1538.7355590199998,5.0460,0.632619
1539.3612477069998,5.0461,0.627563
1540.0356913540002,5.0461,0.660135
1540.6607121939999,5.0461,"0.60937
"
1541.3184737039999,5.0464,0.610074
1541.965206186,5.0462,0.618142
1542.6053536279999,5.0462,0.626745
1543.2507384079997,5.0462,0.710897
1543.8955916890002,5.0465,0.613125
1544.540605083,5.0464,0.628593
1545.188353662,5.0463,0.629017
1545.860528433,5.0462,0.629966
1546.4860481140001,5.0462,0.717765
1547.16065266,5.0463,0.628684
1547.7883023799998,5.0466,0.609118
1548.4514988909998,5.0464,0.608836
1549.0935394159999,5.0464,0.612836
1549.7392059719998,5.0464,"0.72438
"
1550.3871776560002,5.0461,0.624053
1551.0253238070002,,
1552.0299300610002,,
1553.0346993619999,,
1554.0393870720002,,
1555.0444629339997,,
1556.04911439,,
1557.053123417,,
1558.059863583,,
1559.0642674009998,,
1560.0690175470002,,
1561.0730896399998,,
1562.0838942049998,,
1563.088568381,,
1564.0952112429998,,
1565.1001854170001,,
1566.1047900279998,,
1567.111389731,,
1568.1153761560001,,
1569.1202428190002,,
1570.125201226,,
1571.129150481,,
1572.133129603,,
1573.137876047,,
1574.1425088150002,,
1575.1492871970001,,
1576.1539955330002,,
1577.1587733200001,,
1578.1656117199998,,
1579.170050124,,
1580.174636676,,
1581.1812316019998,,
1582.185738461,,
1583.1958487230002,,
1584.2006489110001,,
1585.205378757,,
1586.2103980549998,,
1587.2148547139998,,
1588.22290898,,
1589.227934231,,
1590.2327901810002,,
1591.236801667,,
1592.243007882,,
1593.2524670649998,,
1594.257007113,,
1595.2610877,,
1596.265033985,,
1597.268937219,,
1598.28155399,,
1599.286334151,,
1600.2909745939999,,
1601.2961335009998,,
1602.3009270619998,,
1603.313149983,,
1604.3179530680002,,
1605.322655653,,
1606.3272939360002,,
1607.3320923989997,,
1608.3420735870002,,
1609.3488177359998,,
1610.3535461079998,,
1611.358221271,,
1612.3630001549998,,
1613.3729354099999,,
1614.378134549,,
1615.381988125,,
1616.385775211,,
1617.3897245599999,,
1618.3962058280001,,
1619.4005939729998,,
1620.4047078659999,,
1621.4087627699998,,
1622.412742798,,
1623.4179285359999,,
1624.4221509000001,,
1625.4281482499998,,
1626.432642899,,
1627.436865899,,
1628.4479913819998,,
1629.452845264,,
1630.4575998950002,,
1631.46211569,,
1632.4666765589998,,
1633.4747399300002,,
1634.479480373,,
1635.484296879,,
1636.489093718,,
1637.4938851609998,,
1638.5167443520002,,
1639.521408544,,
1640.5264856249999,,
1641.5331637309998,,
1642.538072309,,
1643.545612184,,
1644.549512147,,
1645.5533471820002,,
1646.5599085659999,,
1647.5657818910001,,
1648.593479463,,
1649.5975021329998,,
1650.6039543260001,,
1651.6177299990002,,
1652.6228793029998,,
1653.6306754240002,,
1654.636275189,,
1655.6410325179997,,
1656.645043401,,
1657.6575777229998,,
1658.6660827530002,,
1659.670029737,,
1660.6759351970002,,
1661.680652488,,
1662.685329434,,
1663.6975857989999,,
1664.7023402849998,,
1665.706796453,,
1666.7116657180002,,
1667.716425106,,
1668.7261656580001,,
1669.7309372729999,,
1670.7355477069998,,
1671.740127534,,
1672.751611672,,
